round_id,symbol,direction,open_time,close_time,open_price,close_price,max_position,open_trades_count,close_trades_count,pnl_xbt,holding_duration,is_closed,pnl_from_wallet
687,XBTUSD,Long,2020-09-04 07:06:54.474000+00:00,2020-09-04 10:08:13.317000+00:00,10184.916666666666,10496.88925478717,32796,7,14,,0 days 03:01:18.843000,True,0.0
688,XBTUSD,Long,2020-09-04 14:51:02.611000+00:00,2020-09-04 16:04:47.580000+00:00,9985.646620371333,10376.12487265318,96194,12,36,,0 days 01:13:44.969000,True,0.0
689,XBTUSD,Long,2020-09-04 18:25:15.745000+00:00,2020-09-05 13:24:13.184000+00:00,10194.861690761956,10162.523583833425,43992,8,2,,0 days 18:58:57.439000,True,35.959732
690,XBTUSD,Long,2020-09-05 18:53:31.003000+00:00,2020-09-06 12:27:33.633000+00:00,9882.709641298645,10090.973023815313,76993,8,13,,0 days 17:34:02.630000,True,-0.675069
691,XBTUSD,Long,2020-09-06 14:44:50.876000+00:00,2020-09-07 10:19:51.089000+00:00,10112.5,10100.0,31992,9,1,,0 days 19:35:00.213000,True,0.0
692,XBTUSD,Long,2020-09-07 11:05:06.352000+00:00,2020-09-07 11:32:56.032000+00:00,10120.0,10030.5,2999,1,2,,0 days 00:27:49.680000,True,0.0
693,XBTUSD,Short,2020-09-07 11:32:56.032000+00:00,2020-09-07 16:06:44.560000+00:00,10022.1803980035,10158.0,-14427,9,10,,0 days 04:33:48.528000,True,13.942531
694,XBTUSD,Long,2020-09-07 22:04:21.263000+00:00,2020-09-08 09:44:34.861000+00:00,10189.0,10120.0,7998,2,4,,0 days 11:40:13.598000,True,0.0
695,XBTUSD,Short,2020-09-08 11:43:40.751000+00:00,2020-09-08 14:13:23.412000+00:00,9959.586434745339,10060.0,-27998,18,10,,0 days 02:29:42.661000,True,-2.907893
696,XBTUSD,Long,2020-09-08 14:30:50.526000+00:00,2020-09-10 06:41:44.261000+00:00,10047.965591455464,10149.24453017557,55989,15,11,,1 days 16:10:53.735000,True,-4.798469
697,XBTUSD,Long,2020-09-12 15:27:52.719000+00:00,2020-09-14 12:26:48.098000+00:00,10315.850790013421,10466.0,78986,17,1,,1 days 20:58:55.379000,True,0.11241699999999999
698,XBTUSD,Long,2020-09-14 12:39:17.319000+00:00,2020-09-14 14:52:14.920000+00:00,10535.015647964363,10641.5,131998,6,7,,0 days 02:12:57.601000,True,0.0
699,XBTUSD,Long,2020-09-16 07:32:13.330000+00:00,2020-09-16 08:04:58.092000+00:00,10849.0,10903.0,31998,2,5,,0 days 00:32:44.762000,True,0.0
700,XBTUSD,Short,2020-09-16 17:10:27.838000+00:00,2020-09-17 18:16:11.111000+00:00,10901.721528288024,10907.5,-97992,36,1,,1 days 01:05:43.273000,True,-0.48213
701,XBTUSD,Long,2020-09-19 09:15:58.383000+00:00,2020-09-19 11:57:22.323000+00:00,10933.5,11136.822391684824,15999,3,3,,0 days 02:41:23.940000,True,0.0
702,XBTUSD,Short,2020-09-19 11:57:22.323000+00:00,2020-09-19 16:20:45.314000+00:00,11170.5,11091.0,-27997,2,1,,0 days 04:23:22.991000,True,2.497848
703,XBTUSD,Short,2020-09-20 09:10:23.087000+00:00,2020-09-21 11:54:24.664000+00:00,10911.813845992838,10601.464533234104,-85996,21,3,,1 days 02:44:01.577000,True,1.298519
704,XBTUSD,Long,2020-09-21 14:39:31.283000+00:00,2020-09-21 17:07:13.800000+00:00,10337.431828748977,10403.756769522572,270994,30,19,,0 days 02:27:42.517000,True,0.0
705,XBTUSD,Long,2020-09-21 17:14:08.959000+00:00,2020-09-21 19:18:59.594000+00:00,10395.0,10468.5,32999,1,1,,0 days 02:04:50.635000,True,0.0
706,XBTUSD,Long,2020-09-22 00:03:20.911000+00:00,2020-09-22 09:19:09.821000+00:00,10360.280269514366,10445.5,58995,6,2,,0 days 09:15:48.910000,True,0.0
707,XBTUSD,Long,2020-09-23 00:23:49.396000+00:00,2020-09-23 18:58:21.148000+00:00,10458.299909589196,10407.167796801717,77375,15,10,,0 days 18:34:31.752000,True,-2.508222
708,XBTUSD,Long,2020-09-23 19:04:47.308000+00:00,2020-09-23 20:48:55.929000+00:00,10282.228568197053,10259.230373719129,429977,52,27,,0 days 01:44:08.621000,True,0.0
709,XBTUSD,Long,2020-09-23 20:49:53.347000+00:00,2020-09-23 20:50:44.439000+00:00,10201.0,10171.5,158555,6,1,,0 days 00:00:51.092000,True,0.0
710,XBTUSD,Long,2020-09-23 20:52:14.671000+00:00,2020-09-23 21:01:40.892000+00:00,10147.833333333334,10180.12128283561,317110,17,72,,0 days 00:09:26.221000,True,0.0
711,XBTUSD,Long,2020-09-23 23:25:20.531000+00:00,2020-09-24 03:59:10.889000+00:00,10222.0,10253.25,237110,27,23,,0 days 04:33:50.358000,True,0.0
712,XBTUSD,Long,2020-09-25 18:29:35.980000+00:00,2020-09-26 13:16:14.094000+00:00,10731.5,10676.0,58555,1,4,,0 days 18:46:38.114000,True,-0.477559
713,XBTUSD,Long,2020-09-26 21:51:56.827000+00:00,2020-09-27 08:12:59.659000+00:00,10697.025584069408,10648.0,95665,11,2,,0 days 10:21:02.832000,True,0.0
714,XBTUSD,Long,2020-09-28 00:31:03.411000+00:00,2020-09-29 19:51:19.200000+00:00,10702.621090484752,10716.126738683803,1000985,196,255,,1 days 19:20:15.789000,True,-39.099326000000005
715,XBTUSD,Short,2020-09-29 19:51:19.200000+00:00,2020-09-29 22:57:20.587000+00:00,10759.8170811931,10758.5,-290346,6,11,,0 days 03:06:01.387000,True,0.0
716,XBTUSD,Long,2020-09-29 23:04:33.209000+00:00,2020-09-30 07:44:52.809000+00:00,10729.194036689716,10729.208913622002,509998,46,45,,0 days 08:40:19.600000,True,0.0
717,XBTUSD,Long,2020-09-30 14:10:55.245000+00:00,2020-10-01 16:21:31.976000+00:00,10682.07633704485,10617.847394638859,1026659,100,110,,1 days 02:10:36.731000,True,-4.174218
718,XBTUSD,Long,2020-10-01 16:22:24.232000+00:00,2020-10-01 16:27:37.655000+00:00,10547.72307617992,10572.942005308707,393332,97,29,,0 days 00:05:13.423000,True,0.0
719,XBTUSD,Short,2020-10-01 16:27:37.655000+00:00,2020-10-01 16:29:17.639000+00:00,10571.5,10566.0,-66667,1,1,,0 days 00:01:39.984000,True,0.0
720,XBTUSD,Long,2020-10-01 16:30:10.103000+00:00,2020-10-01 16:45:13.458000+00:00,10545.334622760378,10470.307627869624,706665,45,37,,0 days 00:15:03.355000,True,0.0
721,XBTUSD,Long,2020-10-01 16:45:32.303000+00:00,2020-10-01 16:49:08.978000+00:00,10467.666666666666,10519.644076334442,669999,54,49,,0 days 00:03:36.675000,True,0.0
722,XBTUSD,Long,2020-10-01 16:50:42.245000+00:00,2020-10-01 18:51:34.038000+00:00,10493.843341188891,10501.020713296139,853332,443,388,,0 days 02:00:51.793000,True,0.0
723,XBTUSD,Short,2020-10-01 18:51:34.038000+00:00,2020-10-01 19:44:41.639000+00:00,10603.858563882643,10575.0,-436664,24,6,,0 days 00:53:07.601000,True,0.0
724,XBTUSD,Long,2020-10-01 19:44:41.639000+00:00,2020-10-02 06:34:50.193000+00:00,10468.915547114733,10449.653076371627,823331,177,303,,0 days 10:50:08.554000,True,0.0
725,XBTUSD,Long,2020-10-02 06:54:23.065000+00:00,2020-10-02 10:22:03.608000+00:00,10474.14975798363,10417.992587269178,353331,55,14,,0 days 03:27:40.543000,True,0.0
726,XBTUSD,Long,2020-10-02 10:37:25.319000+00:00,2020-10-02 13:53:18.636000+00:00,10454.84272171733,10518.804563082249,458164,149,42,,0 days 03:15:53.317000,True,-284.065445
727,XBTUSD,Long,2020-10-02 14:56:59.637000+00:00,2020-10-05 06:16:53.478000+00:00,10564.202600898818,10568.910803770867,858165,252,130,,2 days 15:19:53.841000,True,-3.3630799999999996
728,XBTUSD,Long,2020-10-05 07:05:43.662000+00:00,2020-10-08 03:39:55.968000+00:00,10644.035694191933,10625.06638017762,825765,166,286,,2 days 20:34:12.306000,True,-29.051356
729,XBTUSD,Long,2020-10-08 12:30:47.149000+00:00,2020-10-09 05:18:55.267000+00:00,10654.967933712896,10821.292813381477,1002540,96,46,,0 days 16:48:08.118000,True,0.0
730,XBTUSD,Long,2020-10-09 06:00:18.167000+00:00,2020-10-09 13:32:24.884000+00:00,10941.29439583296,11055.0,111542,19,1,,0 days 07:32:06.717000,True,152.966801
731,XBTUSD,Long,2020-10-09 13:56:08.712000+00:00,2020-10-09 17:03:33.670000+00:00,11081.0,11056.0,35772,1,3,,0 days 03:07:24.958000,True,0.0
732,XBTUSD,Long,2020-10-09 19:05:28.023000+00:00,2020-10-10 02:30:53.578000+00:00,11034.5,11392.0,15772,1,1,,0 days 07:25:25.555000,True,0.0
733,XBTUSD,Long,2020-10-10 23:11:30.758000+00:00,2020-10-11 12:26:28.859000+00:00,11288.25,11359.5,53332,7,7,,0 days 13:14:58.101000,True,0.059254
734,XBTUSD,Long,2020-10-11 16:21:31.675000+00:00,2020-10-12 10:40:42.326000+00:00,11365.5,11325.0,66665,9,26,,0 days 18:19:10.651000,True,0.0
735,XBTUSD,Long,2020-10-12 11:30:32.948000+00:00,2020-10-12 16:36:36.717000+00:00,11252.5,11560.0,13333,2,1,,0 days 05:06:03.769000,True,-0.038262
736,XBTUSD,Long,2020-10-13 08:38:24.259000+00:00,2020-10-15 12:13:09.416000+00:00,11348.037579092346,11309.754002021424,326659,40,17,,2 days 03:34:45.157000,True,-0.9266549999999998
737,XBTUSD,Short,2020-10-15 12:13:09.416000+00:00,2020-10-15 12:23:00.738000+00:00,11300.0,11329.0,-13340,2,1,,0 days 00:09:51.322000,True,0.0
738,XBTUSD,Long,2020-10-15 12:24:38.175000+00:00,2020-10-16 11:35:44.004000+00:00,11332.608519901003,11309.649823778367,866662,82,108,,0 days 23:11:05.829000,True,0.0
739,XBTUSD,Short,2020-10-16 11:53:02.856000+00:00,2020-10-16 12:14:10.269000+00:00,11362.75,11353.5,-213332,11,27,,0 days 00:21:07.413000,True,-44.014265
740,XBTUSD,Long,2020-10-16 12:29:47.244000+00:00,2020-10-17 20:22:08.519000+00:00,11331.809049978438,11329.74426715167,732736,103,34,,1 days 07:52:21.275000,True,-2.09897
741,XBTUSD,Long,2020-10-18 00:47:44.762000+00:00,2020-10-18 08:16:34.710000+00:00,11382.149754702996,11437.5,339996,89,16,,0 days 07:28:49.948000,True,0.0
742,XBTUSD,Long,2020-10-18 08:55:53.777000+00:00,2020-10-18 19:42:24.633000+00:00,11436.25,11443.5,306666,39,16,,0 days 10:46:30.856000,True,2.168618
743,XBTUSD,Long,2020-10-18 20:27:25.884000+00:00,2020-10-19 03:21:30.513000+00:00,11471.086643925071,11443.84904684441,386663,67,52,,0 days 06:54:04.629000,True,0.0
744,XBTUSD,Long,2020-10-19 10:01:38.419000+00:00,2020-10-19 13:39:11.026000+00:00,11475.5,11644.087188233018,459999,21,56,,0 days 03:37:32.607000,True,-11.886333
745,XBTUSD,Long,2020-10-19 14:11:28.818000+00:00,2020-10-19 18:34:42.588000+00:00,11635.5,11739.0,53333,1,1,,0 days 04:23:13.770000,True,0.0
746,XBTUSD,Long,2020-10-19 18:44:30.260000+00:00,2020-10-20 06:04:43.984000+00:00,11689.0,11743.5,106666,2,17,,0 days 11:20:13.724000,True,0.0
747,XBTUSD,Long,2020-10-20 08:43:48.530000+00:00,2020-10-20 15:53:35.071000+00:00,11773.496726586773,11941.0,252336,16,16,,0 days 07:09:46.541000,True,61.574951
748,XBTUSD,Long,2020-10-20 15:54:49.276000+00:00,2020-10-20 16:30:28.127000+00:00,11960.274466907938,11933.0,197011,7,13,,0 days 00:35:38.851000,True,0.0
749,XBTUSD,Long,2020-10-20 17:16:36.543000+00:00,2020-10-20 17:49:29.957000+00:00,11977.5,12013.0,132337,13,1,,0 days 00:32:53.414000,True,0.0
750,XBTUSD,Long,2020-10-20 17:52:32.423000+00:00,2020-10-20 18:03:38.756000+00:00,12005.092381571292,11953.0,132337,45,8,,0 days 00:11:06.333000,True,0.0
751,XBTUSD,Long,2020-10-20 20:19:52.681000+00:00,2020-10-21 06:33:40.579000+00:00,11861.897875742348,12263.454499771586,65670,2,2,,0 days 10:13:47.898000,True,0.0
752,XBTUSD,Long,2020-10-21 07:35:54.484000+00:00,2020-10-21 14:35:22.895000+00:00,12342.239256695666,12755.5,167011,25,6,,0 days 06:59:28.411000,True,35.851521
753,XBTUSD,Long,2020-10-21 17:05:38.097000+00:00,2020-10-22 10:40:54.936000+00:00,12714.971401975487,13056.801243729638,193370,18,34,,0 days 17:35:16.839000,True,0.0
754,XBTUSD,Long,2020-10-22 11:37:33.914000+00:00,2020-10-22 16:57:21.411000+00:00,12863.9375,13072.0,65944,15,5,,0 days 05:19:47.497000,True,81.289048
755,XBTUSD,Long,2020-10-22 20:39:24.169000+00:00,2020-10-22 20:55:32.993000+00:00,13170.25,13120.27914816642,36486,9,29,,0 days 00:16:08.824000,True,0.0
756,XBTUSD,Long,2020-10-22 20:55:38.412000+00:00,2020-10-27 05:23:59.143000+00:00,12965.648917028597,13069.37560212082,177290,47,39,,4 days 08:28:20.731000,True,6.037197000000001
757,XBTUSD,Long,2020-10-27 05:28:44.856000+00:00,2020-10-27 11:30:35.894000+00:00,13089.25,13487.852634281606,28486,2,6,,0 days 06:01:51.038000,True,0.0
758,XBTUSD,Short,2020-10-27 11:30:35.894000+00:00,2020-10-27 16:19:40.516000+00:00,13587.625,13588.0,-84210,4,16,,0 days 04:49:04.622000,True,15.805527
759,XBTUSD,Short,2020-10-27 16:45:29.839000+00:00,2020-10-28 11:31:23.559000+00:00,13697.59599355748,13515.689920978457,-115387,28,26,,0 days 18:45:53.720000,True,0.0
760,XBTUSD,Short,2020-10-28 11:44:56.279000+00:00,2020-10-28 12:42:49.326000+00:00,13412.5,13226.5,-5980,1,1,,0 days 00:57:53.047000,True,18.596946
761,XBTUSD,Short,2020-10-29 14:40:01.925000+00:00,2020-10-30 15:35:47.079000+00:00,13577.58093694047,13453.283406560491,-744487,74,82,,1 days 00:55:45.154000,True,38.21128
762,XBTUSD,Short,2020-10-30 16:21:04.452000+00:00,2020-10-30 20:43:14.795000+00:00,13565.048136083966,13657.0,-33156,4,2,,0 days 04:22:10.343000,True,0.0
763,XBTUSD,Long,2020-10-30 20:43:14.795000+00:00,2020-10-30 22:31:42.125000+00:00,13593.546087798757,13590.854745914037,300174,18,30,,0 days 01:48:27.330000,True,0.0
764,XBTUSD,Long,2020-10-30 22:39:55.027000+00:00,2020-10-30 22:40:47.767000+00:00,13570.5,13584.5,11110,2,3,,0 days 00:00:52.740000,True,0.0
765,XBTUSD,Short,2020-10-31 09:54:58.223000+00:00,2020-11-02 00:39:46.607000+00:00,13728.159533638438,13791.270787776473,-379105,27,37,,1 days 14:44:48.384000,True,6.406229000000001
766,XBTUSD,Short,2020-11-02 02:08:15.337000+00:00,2020-11-04 10:47:06.739000+00:00,13723.079410865515,13798.4378114423,-344015,52,73,,2 days 08:38:51.402000,True,-0.6547350000000005
767,XBTUSD,Short,2020-11-04 11:05:50.204000+00:00,2020-11-04 16:17:34.029000+00:00,13751.234384946401,14029.193819545235,-314184,61,28,,0 days 05:11:43.825000,True,-53.989018
768,XBTUSD,Short,2020-11-04 17:04:20.121000+00:00,2020-11-04 22:30:19.696000+00:00,14238.0,14197.0,-5555,1,6,,0 days 05:25:59.575000,True,0.0
769,XBTUSD,Long,2020-11-05 00:22:11.999000+00:00,2020-11-05 00:42:26.509000+00:00,14147.0,14114.5,4666,2,1,,0 days 00:20:14.510000,True,0.0
770,XBTUSD,Short,2020-11-05 14:16:19.346000+00:00,2020-11-05 23:12:07.395000+00:00,15098.776438725616,15728.199999999999,-352986,62,1,,0 days 08:55:48.049000,True,0.0
771,XBTUSD,Short,2020-11-05 23:18:19.825000+00:00,2020-11-06 01:13:14.089000+00:00,15718.771641934196,15956.746147377718,-718663,66,65,,0 days 01:54:54.264000,True,0.0
772,XBTUSD,Short,2020-11-06 20:10:53.722000+00:00,2020-11-07 13:59:15.797000+00:00,15403.369643032725,15407.166666666666,-477999,37,20,,0 days 17:48:22.075000,True,4.705755
773,XBTUSD,Short,2020-11-07 14:16:35.626000+00:00,2020-11-07 22:36:45.818000+00:00,15446.637912422411,15053.915045847376,-318666,16,29,,0 days 08:20:10.192000,True,0.0
774,XBTUSD,Long,2020-11-07 22:37:26.115000+00:00,2020-11-09 03:06:45.061000+00:00,14788.5,15446.5,9999,3,1,,1 days 04:29:18.946000,True,42.485642
775,XBTUSD,Long,2020-11-09 13:52:41.018000+00:00,2020-11-09 15:07:37.930000+00:00,15229.0,15074.5,22333,2,4,,0 days 01:14:56.912000,True,0.0
776,XBTUSD,Long,2020-11-09 15:16:00.812000+00:00,2020-11-09 17:52:21.902000+00:00,15016.659936406995,15208.0,15725,8,1,,0 days 02:36:21.090000,True,0.0
777,XBTUSD,Long,2020-11-10 05:26:40.525000+00:00,2020-11-13 05:14:05.931000+00:00,15458.164150112661,16332.625246043874,295424,36,17,,2 days 23:47:25.406000,True,1.8201019999999999
778,XBTUSD,Short,2020-11-14 16:48:38.566000+00:00,2020-11-15 08:17:55.567000+00:00,15851.666666666666,16045.971125529173,-160392,7,12,,0 days 15:29:17.001000,True,0.0
779,XBTUSD,Long,2020-11-15 08:17:55.567000+00:00,2020-11-15 20:26:30.184000+00:00,16144.43686006826,15839.681542493448,80130,4,43,,0 days 12:08:34.617000,True,-13.39483
780,XBTUSD,Short,2020-11-15 20:26:46.379000+00:00,2020-11-16 01:06:47.636000+00:00,15836.8,15974.95,-222220,41,8,,0 days 04:40:01.257000,True,0.0
781,XBTUSD,Long,2020-11-16 01:06:58.472000+00:00,2020-11-16 16:06:40.853000+00:00,16080.620763504414,16527.32766908574,106928,15,8,,0 days 14:59:42.381000,True,-24.936731
782,XBTUSD,Short,2020-11-16 17:15:06.821000+00:00,2020-11-17 16:45:12.824000+00:00,17194.731787935834,17462.250153990302,-354340,21,46,,0 days 23:30:06.003000,True,17.779347
783,XBTUSD,Long,2020-11-18 02:03:54.075000+00:00,2020-11-18 08:47:30.073000+00:00,17737.0,18223.0,3364,1,4,,0 days 06:43:35.998000,True,0.0
784,XBTUSD,Short,2020-11-19 08:46:11.520000+00:00,2020-11-19 13:33:55.026000+00:00,17565.110610137446,17987.5,-55004,15,7,,0 days 04:47:43.506000,True,0.059012
785,XBTUSD,Short,2020-11-19 16:07:59.430000+00:00,2020-11-20 04:42:59.559000+00:00,17975.5,18244.0,-12728,3,1,,0 days 12:35:00.129000,True,0.0
786,XBTUSD,Short,2020-11-20 09:36:58.793000+00:00,2020-11-20 14:25:18.686000+00:00,18139.862372902608,18399.532660610068,-175456,16,81,,0 days 04:48:19.893000,True,-9.426596
787,XBTUSD,Short,2020-11-20 14:43:45.273000+00:00,2020-11-21 02:05:28.553000+00:00,18579.00993953974,18894.5,-379092,40,12,,0 days 11:21:43.280000,True,0.0
788,XBTUSD,Short,2020-11-21 02:41:52.184000+00:00,2020-11-23 10:26:40.975000+00:00,18734.51038691573,18699.89652421305,-360983,29,9,,2 days 07:44:48.791000,True,-47.661789999999996
789,XBTUSD,Short,2020-11-23 17:26:16.790000+00:00,2020-11-24 09:22:46.335000+00:00,18532.40625,18758.943832359277,-505104,34,45,,0 days 15:56:29.545000,True,0.0
790,XBTUSD,Short,2020-11-24 09:37:31.814000+00:00,2020-11-24 12:36:22.969000+00:00,19055.416666666668,19234.0,-189414,9,13,,0 days 02:58:51.155000,True,-34.000454
791,XBTUSD,Short,2020-11-24 16:15:11.428000+00:00,2020-11-25 05:01:52.001000+00:00,18906.83271449118,18729.5,-136276,16,5,,0 days 12:46:40.573000,True,0.0
792,XBTUSD,Short,2020-11-25 05:02:53.980000+00:00,2020-11-25 11:44:05.069000+00:00,18884.327858858967,19328.01225381799,-250983,24,12,,0 days 06:41:11.089000,True,0.0
793,XBTUSD,Short,2020-11-25 14:29:20.200000+00:00,2020-11-25 15:39:09.050000+00:00,19232.428571428572,19337.0,-430843,32,12,,0 days 01:09:48.850000,True,0.0
794,XBTUSD,Short,2020-11-25 15:48:42.683000+00:00,2020-11-26 03:39:09.092000+00:00,18738.6990901319,17608.478747862726,-327520,25,35,,0 days 11:50:26.409000,True,0.0
795,XBTUSD,Short,2020-11-26 05:51:37.972000+00:00,2020-11-26 08:15:57.353000+00:00,17960.625,17409.29068125,-80000,6,19,,0 days 02:24:19.381000,True,0.0
796,XBTUSD,Long,2020-11-26 08:31:45.596000+00:00,2020-11-26 10:46:43.232000+00:00,16870.25476111111,17141.0,90000,15,10,,0 days 02:14:57.636000,True,0.0
797,XBTUSD,Long,2020-11-26 11:59:39.503000+00:00,2020-11-26 13:46:55.070000+00:00,17168.81225,17234.5,24000,5,1,,0 days 01:47:15.567000,True,116.159619
798,XBTUSD,Long,2020-11-26 17:01:29.742000+00:00,2020-11-27 02:06:54.663000+00:00,16444.0,17241.0,54000,3,3,,0 days 09:05:24.921000,True,0.0
799,XBTUSD,Short,2020-11-28 04:44:44.987000+00:00,2020-11-28 10:49:45.480000+00:00,16934.0,17248.0,-22000,3,2,,0 days 06:05:00.493000,True,0.0
800,XBTUSD,Short,2020-11-28 12:36:16.625000+00:00,2020-11-30 14:53:19.046000+00:00,18778.134933001813,19137.42151613268,-1186686,375,187,,2 days 02:17:02.421000,True,-70.729229
801,XBTUSD,Long,2020-11-30 14:56:09.826000+00:00,2020-12-01 03:28:07.956000+00:00,19273.243944636677,19594.608956491094,249696,34,29,,0 days 12:31:58.130000,True,0.0
802,XBTUSD,Long,2020-12-01 03:55:55.191000+00:00,2020-12-01 13:59:26.993000+00:00,18883.676515145955,18837.312660003292,887420,119,121,,0 days 10:03:31.802000,True,-261.798079
803,XBTUSD,Short,2020-12-01 13:59:26.993000+00:00,2020-12-01 14:23:27.499000+00:00,18874.586592249314,18902.671441499675,-132488,15,11,,0 days 00:24:00.506000,True,0.0
804,XBTUSD,Long,2020-12-01 14:29:02.977000+00:00,2020-12-01 14:42:17.949000+00:00,18863.0,19223.0,32212,1,3,,0 days 00:13:14.972000,True,0.0
805,XBTUSD,Short,2020-12-01 14:50:29.199000+00:00,2020-12-01 16:15:37.605000+00:00,19378.531649919812,19249.727959787764,-344424,54,38,,0 days 01:25:08.406000,True,0.0
806,XBTUSD,Long,2020-12-01 16:15:37.605000+00:00,2020-12-04 14:27:17.648000+00:00,18759.8942699686,19048.846661017105,397604,75,83,,2 days 22:11:40.043000,True,52.263511
807,XBTUSD,Short,2020-12-04 14:27:17.648000+00:00,2020-12-07 06:08:57.253000+00:00,19014.994061485246,19213.30373393436,-145554,46,12,,2 days 15:41:39.605000,True,0.24487700000000023
808,XBTUSD,Long,2020-12-07 06:08:57.253000+00:00,2020-12-07 12:00:14.410000+00:00,19368.62068918556,19040.4,216111,12,1,,0 days 05:51:17.157000,True,-11.923654
809,XBTUSD,Short,2020-12-07 12:03:25.850000+00:00,2020-12-09 13:55:06.142000+00:00,19033.504873028167,18093.875475889618,-245330,26,24,,2 days 01:51:40.292000,True,33.563601000000006
810,XBTUSD,Short,2020-12-10 09:53:27.583000+00:00,2020-12-10 18:12:06.951000+00:00,18229.324888596846,18209.087007658793,-181099,25,11,,0 days 08:18:39.368000,True,12.752148
811,XBTUSD,Short,2020-12-10 18:48:20.048000+00:00,2020-12-10 18:48:54.422000+00:00,18300.0,18302.0,-22222,2,1,,0 days 00:00:34.374000,True,0.0
812,XBTUSD,Long,2020-12-11 01:01:51.050000+00:00,2020-12-11 09:43:42.365000+00:00,17824.25,17779.5,51998,2,4,,0 days 08:41:51.315000,True,0.0
813,XBTUSD,Long,2020-12-12 21:41:21.823000+00:00,2020-12-16 21:46:56.224000+00:00,19509.29344667021,21148.0,127996,9,4,,4 days 00:05:34.401000,True,-0.316166
814,XBTUSD,Long,2020-12-16 22:52:43.106000+00:00,2020-12-17 08:36:50.090000+00:00,22146.307542301693,22738.0,16666,9,1,,0 days 09:44:06.984000,True,0.0
815,XBTUSD,Long,2020-12-17 09:41:46.320000+00:00,2020-12-17 13:22:35.946000+00:00,22382.5,23156.5,2222,2,1,,0 days 03:40:49.626000,True,52.088225
816,XBTUSD,Long,2020-12-17 20:46:25.902000+00:00,2020-12-21 16:10:20.965000+00:00,23383.35542614945,22908.508412420528,271325,85,20,,3 days 19:23:55.063000,True,-0.15826099999999996
817,XBTUSD,Long,2020-12-21 17:25:09.585000+00:00,2020-12-21 22:05:28.063000+00:00,22747.5,23107.68406820246,24222,7,10,,0 days 04:40:18.478000,True,0.0
818,XBTUSD,Long,2020-12-21 23:57:20.972000+00:00,2020-12-23 20:49:50.122000+00:00,22645.5,23474.5,36333,3,1,,1 days 20:52:29.150000,True,-22.551631999999998
819,XBTUSD,Long,2020-12-23 22:14:30.283000+00:00,2020-12-25 20:33:17.159000+00:00,23328.516333260457,24383.5,54888,10,2,,1 days 22:18:46.876000,True,5.347238
820,XBTUSD,Long,2020-12-25 21:16:23.465000+00:00,2020-12-26 08:45:34.832000+00:00,24252.5,24899.5,10222,2,1,,0 days 11:29:11.367000,True,0.0
821,XBTUSD,Long,2020-12-26 09:28:19.089000+00:00,2020-12-26 16:11:27.155000+00:00,24721.5,25750.1149489949,13332,2,3,,0 days 06:43:08.066000,True,10.968656
822,XBTUSD,Long,2020-12-27 21:17:09.916000+00:00,2020-12-29 02:15:37.391000+00:00,25999.5,26765.0,6666,3,3,,1 days 04:58:27.475000,True,-0.016362
823,XBTUSD,Short,2020-12-31 04:03:40.549000+00:00,2021-01-02 12:21:01.235000+00:00,29557.31995391373,30332.684229855262,-69435,25,4,,2 days 08:17:20.686000,True,-0.054915000000000005
824,XBTUSD,Short,2021-01-02 12:33:01.573000+00:00,2021-01-02 15:53:31.562000+00:00,30879.539089544054,31909.0,-111219,10,3,,0 days 03:20:29.989000,True,0.0
825,XBTUSD,Long,2021-01-02 16:07:48.436000+00:00,2021-01-02 18:14:23.769000+00:00,32070.0,32694.194830219716,42555,4,11,,0 days 02:06:35.333000,True,0.0
826,XBTUSD,Short,2021-01-02 20:12:50.757000+00:00,2021-01-02 20:25:22.913000+00:00,32813.13362386447,32352.12439058609,-285110,16,21,,0 days 00:12:32.156000,True,0.0
827,XBTUSD,Short,2021-01-02 20:36:17.382000+00:00,2021-01-02 21:52:13.779000+00:00,32339.473260612864,31444.08608957946,-427665,35,54,,0 days 01:15:56.397000,True,0.0
828,XBTUSD,Short,2021-01-03 10:24:57.874000+00:00,2021-01-03 13:03:44.787000+00:00,33812.0,34290.0,-32555,4,1,,0 days 02:38:46.913000,True,31.080247
829,XBTUSD,Long,2021-01-03 17:22:17.147000+00:00,2021-01-04 10:55:48.900000+00:00,30462.79250636885,30213.5,263784,32,5,,0 days 17:33:31.753000,True,0.0
830,XBTUSD,Long,2021-01-04 10:58:27.489000+00:00,2021-01-04 11:28:50.073000+00:00,29832.875,30254.5,89912,11,1,,0 days 00:30:22.584000,True,0.0
831,XBTUSD,Long,2021-01-04 11:31:09.155000+00:00,2021-01-04 12:23:01.471000+00:00,30055.5,31090.5,22478,3,1,,0 days 00:51:52.316000,True,-3.091892
832,XBTUSD,Short,2021-01-04 19:51:15.017000+00:00,2021-01-05 18:42:23.975000+00:00,32425.653372906785,33116.31966154448,-363230,64,61,,0 days 22:51:08.958000,True,7.731249
833,XBTUSD,Long,2021-01-05 18:43:07.595000+00:00,2021-01-05 19:05:33.019000+00:00,33387.0,33455.5,11555,1,3,,0 days 00:22:25.424000,True,0.0
834,XBTUSD,Long,2021-01-06 05:46:47.662000+00:00,2021-01-06 07:45:48.465000+00:00,34965.0,34626.1,112000,1,1,,0 days 01:59:00.803000,True,0.0
